portal,nome,nome_submenu,id_submenu,submenu_ordem,id_consulta,titulo_consulta,tipo_consulta
1061,Planejamento Orçamentario,INEXISTENTE,INEXISTENTE,INEXISTENTE,1233,Publicação da Lei Orçamentária Anual - LOA no DOM,LINK
1061,Prestação de Contas e LRF,INEXISTENTE,INEXISTENTE,INEXISTENTE,106247,Prestação Anual de Contas de Gestão,RELATORIOS
1061,Prestação de Contas e LRF,INEXISTENTE,INEXISTENTE,INEXISTENTE,106251,Prestação de Contas do Executivo,RELATORIOS
1061,Prestação de Contas e LRF,INEXISTENTE,INEXISTENTE,INEXISTENTE,105414,Relatórios da Lei 4.320/64,RELATORIOS
1061,Prestação de Contas e LRF,INEXISTENTE,INEXISTENTE,INEXISTENTE,105415,Relatórios da Lei 9.755/98,RELATORIOS
1061,Prestação de Contas e LRF,INEXISTENTE,INEXISTENTE,INEXISTENTE,105417,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
1061,SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1235,Painel LAI - Lei Federal n.º 12.527/2011,LINK
1061,SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1337,Perguntas Frequentes,LINK
1061,SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1236,Regulamentação LAI,LINK
1061,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,105412,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
1061,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,105387,Movimentação de Estoque,CONSULTA_PADRAO
1061,Frotas,INEXISTENTE,INEXISTENTE,INEXISTENTE,105413,Relação de Veículos,CONSULTA_PADRAO
1061,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,105376,Estoque de medicamentos,CONSULTA_PADRAO
1061,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,1204,Consulte a listas de espera no SUS,LINK
1061,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,1205,Lista de Medicamentos Fornecidos pelo Municipio,LINK
1061,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,1256,Plano Municipal de Saúde (2022-2025),LINK
1061,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,1228,Termo de Consentimento - Pacientes Conecta,LINK
1061,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,105426,Compras Diretas - COVID-19,CONSULTA_PADRAO
1061,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,105421,Contratos - COVID-19,CONSULTA_PADRAO
1061,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,105391,Despesas - COVID-19,CONSULTA_PADRAO
1061,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,105400,Processos Licitatórios - COVID-19,CONSULTA_PADRAO
1061,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,105405,Receitas - COVID-19,CONSULTA_PADRAO
1061,Proteção e Defesa Civil,INEXISTENTE,INEXISTENTE,INEXISTENTE,1253,Alerta de Desastre,LINK
1061,Proteção e Defesa Civil,INEXISTENTE,INEXISTENTE,INEXISTENTE,1254,Plano Municipal de Contingência – PLAMCON 2021-2024,LINK
1061,Proteção e Defesa Civil,INEXISTENTE,INEXISTENTE,INEXISTENTE,1252,Saiba como agir,LINK
1061,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,109708,Lista Públicas Espera Vagas C.E.I.,RELATORIOS
1061,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,1216,Auxílio Uniforme,LINK
1061,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,1215,Cardápio de Alimentação Escolar,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1243,2022 - Selo Compromisso com a Educação,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1244,2022 - Selo do Movimento Nacional ODS,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1246,2022 - Selo Ouro em Transparência - ATRICON,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1245,2022 - Selo Programa Nacional de Prevenção à Corrupção (PNPC),LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1247,2023 - Selo Diamante em Transparência - ATRICON,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1248,2024 - Selo Caixa por Gestão Sustentável,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1249,2024 -  Selo do Movimento Nacional ODS,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1251,2024 - Selo Ouro pelo Compromisso Nacional com a Alfabetização,LINK
1061,Selos e Prêmios recebidos,INEXISTENTE,INEXISTENTE,INEXISTENTE,1250,"2024 - Selo Prefeita Amiga da Criança, da Fundação Abrinq",LINK
984,Administração,Frotas,47750,2,87546,Relação de Veículos,CONSULTA_PADRAO
984,Receitas e Despesas,Receitas públicas,47747,1,87526,Convênios recebidos,CONSULTA_PADRAO
984,Receitas e Despesas,Receitas públicas,47747,1,87565,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
984,Receitas e Despesas,Receitas públicas,47747,1,87559,Parcerias e Convênios Repassados,CONSULTA_PADRAO
984,Receitas e Despesas,Receitas públicas,47747,1,87531,Receita Prevista x Realizada,LISTA_EM_ARVORE
984,Receitas e Despesas,Receitas públicas,47747,1,87552,Receitas Orçamentárias,CONSULTA_PADRAO
984,Receitas e Despesas,Receitas públicas,47747,1,87553,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
984,Receitas e Despesas,Receitas públicas,47747,1,87549,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87523,Adiantamentos,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87576,Despesas com Pessoal,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87567,Despesas de Diárias e Viagens,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87522,Despesas Orçamentárias,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87569,Despesas por Credor,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87570,Despesas por Programas e Ações,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87539,Execução Detalhada de Despesas,CONSULTA_PADRAO
984,Receitas e Despesas,Despesas públicas,47746,2,87528,Ordem cronológica de empenhos a pagar,AGRUPADOR
984,Receitas e Despesas,Despesas públicas,47746,2,87527,Ordem cronológica de empenhos pagos,AGRUPADOR
984,Receitas e Despesas,Execução Extraorçamentária,47745,3,87551,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
984,Pessoal,Quadros de pessoal,47762,2,87520,Cargos e Vencimentos,CONSULTA_PADRAO
984,Pessoal,Servidores,47761,1,87573,Estagiários,CONSULTA_PADRAO
984,Pessoal,Servidores,47761,1,87538,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
984,Pessoal,Servidores,47761,1,87544,Servidores e Remunerações,CONSULTA_PADRAO
984,Pessoal,Servidores,47761,1,87532,Servidores Públicos,CONSULTA_PADRAO
984,Pessoal,Servidores,47761,1,87534,Servidores Públicos Ativos,CONSULTA_PADRAO
984,Pessoal,Folha de pagamento,47760,3,87566,Folha de Pagamento,AGRUPADOR
984,Licitações e Contratos,Notas Fiscais,47767,4,87562,Notas Fiscais Recebidas,CONSULTA_PADRAO
984,Licitações e Contratos,Compras Diretas,47766,3,87580,Compras Diretas,CONSULTA_PADRAO
984,Licitações e Contratos,Processos Licitatórios,47765,1,87558,Dispensa de Licitação,CONSULTA_PADRAO
984,Licitações e Contratos,Processos Licitatórios,47765,1,87557,Inexigibilidade de Licitação,CONSULTA_PADRAO
984,Licitações e Contratos,Processos Licitatórios,47765,1,87556,Processos Licitatórios,CONSULTA_PADRAO
984,Licitações e Contratos,Processos Licitatórios,47765,1,87525,Processos Licitatórios Abertos/Em andamento,CONSULTA_PADRAO
984,Licitações e Contratos,Processos Licitatórios,47765,1,87524,Processos Licitatórios Finalizados,CONSULTA_PADRAO
984,Licitações e Contratos,Contratos,47764,2,87578,Contratos,CONSULTA_PADRAO
984,Licitações e Contratos,Contratos,47764,2,170879,Fiscais de Contratos,AGRUPADOR
984,Demonstrativos e Relatórios,Demonstrativos,47758,2,87564,Movimentação Bancária,CONSULTA_PADRAO
984,Demonstrativos e Relatórios,Demonstrativos,47758,2,87543,Transferências Financeiras Concedidas,CONSULTA_PADRAO
984,Demonstrativos e Relatórios,Demonstrativos,47758,2,87542,Transferências Financeiras Recebidas,CONSULTA_PADRAO
984,Demonstrativos e Relatórios,Demonstrativos,47758,2,87541,Transferências Voluntárias,CONSULTA_PADRAO
984,Demonstrativos e Relatórios,Relatórios,47757,1,154237,Movimentação Bancária Mensal,CONSULTA_PADRAO
984,Demonstrativos e Relatórios,Relatórios,47757,1,87530,Relatórios da Lei 4.320/64,RELATORIOS
984,Demonstrativos e Relatórios,Relatórios,47757,1,87529,Relatórios da Lei 9.755/98,RELATORIOS
984,Demonstrativos e Relatórios,Relatórios,47757,1,87545,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
984,Demonstrativos e Relatórios,Dívida Ativa,47756,3,87521,Dívida Ativa,CONSULTA_PADRAO
984,Obras e Patrimônio público,Bens Patrimoniais,47742,1,87547,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
984,Mais consultas,Saúde,47752,3,87519,Estoque de medicamentos,CONSULTA_PADRAO
989,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87920,Compras Diretas,CONSULTA_PADRAO
989,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,87918,Contratos,CONSULTA_PADRAO
989,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,87904,Movimentação Bancária,CONSULTA_PADRAO
989,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,87883,Transferências Financeiras Concedidas,CONSULTA_PADRAO
989,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,87882,Transferências Financeiras Recebidas,CONSULTA_PADRAO
989,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,87881,Transferências Voluntárias,CONSULTA_PADRAO
989,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87916,Despesas com Pessoal,CONSULTA_PADRAO
989,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87907,Despesas de Diárias e Viagens,CONSULTA_PADRAO
989,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87863,Despesas Orçamentárias,CONSULTA_PADRAO
989,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87909,Despesas por Credor,CONSULTA_PADRAO
989,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87910,Despesas por Programas e Ações,CONSULTA_PADRAO
989,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87879,Execução Detalhada de Despesas,CONSULTA_PADRAO
989,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,87891,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
989,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87898,Dispensa de Licitação,CONSULTA_PADRAO
989,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87897,Inexigibilidade de Licitação,CONSULTA_PADRAO
989,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87896,Processos Licitatórios,CONSULTA_PADRAO
989,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87866,Processos Licitatórios Abertos/Em andamento,CONSULTA_PADRAO
989,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87865,Processos Licitatórios Finalizados,CONSULTA_PADRAO
989,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87872,Receita Prevista x Realizada,LISTA_EM_ARVORE
989,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87892,Receitas Orçamentárias,CONSULTA_PADRAO
989,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,87893,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
989,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,154700,Movimentação Bancária Mensal,CONSULTA_PADRAO
989,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87871,Relatórios da Lei 4.320/64,RELATORIOS
989,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87870,Relatórios da Lei 9.755/98,RELATORIOS
989,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,87885,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
989,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,131613,Relatórios opcionais,RELATORIOS
989,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,87860,Estoque de medicamentos,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106921,Convênios recebidos,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106884,Dívida Ativa,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106894,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106908,Parcerias e Convênios Repassados,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106915,Receita Prevista x Realizada,LISTA_EM_ARVORE
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106918,Receitas Orçamentárias,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106919,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106920,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106942,Transferências Financeiras Recebidas,CONSULTA_PADRAO
1072,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106944,Transferências Voluntárias,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106943,Adiantamentos,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106881,Despesas com Pessoal,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106900,Despesas de Diárias e Viagens,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106893,Despesas Orçamentárias,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106889,Despesas por Credor,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106886,Despesas por Programas e Ações,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106888,Execução Detalhada de Despesas,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106899,Notas Fiscais Recebidas,CONSULTA_PADRAO
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106904,Ordem cronológica de empenhos a pagar,AGRUPADOR
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106906,Ordem cronológica de empenhos pagos,AGRUPADOR
1072,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106940,Transferências Financeiras Concedidas,CONSULTA_PADRAO
1072,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,106917,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
1072,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106897,Movimentação Bancária,CONSULTA_PADRAO
1072,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,154741,Movimentação Bancária Mensal,CONSULTA_PADRAO
1072,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106925,Relatórios da Lei 4.320/64,RELATORIOS
1072,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106926,Relatórios da Lei 9.755/98,RELATORIOS
1072,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106928,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,116259,Cargos e Vencimentos.,CONSULTA_PADRAO
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,106885,Estagiários,CONSULTA_PADRAO
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,116257,Folha  Pagamento,AGRUPADOR
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,106929,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,106930,Servidores e Remunerações,CONSULTA_PADRAO
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,106933,Servidores Públicos,CONSULTA_PADRAO
1072,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,106934,Servidores Públicos Ativos,CONSULTA_PADRAO
1072,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106883,Dispensa de Licitação,CONSULTA_PADRAO
1072,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106892,Fornecedores Sancionados,CONSULTA_PADRAO
1072,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106895,Inexigibilidade de Licitação,CONSULTA_PADRAO
1072,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106909,Processos Licitatórios,CONSULTA_PADRAO
1072,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106910,Processos Licitatórios Abertos/Em andamento,CONSULTA_PADRAO
1072,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,106913,Processos Licitatórios Finalizados,CONSULTA_PADRAO
1072,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,106880,Atas de Registro de Preço,CONSULTA_PADRAO
1072,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,106935,Contratos,CONSULTA_PADRAO
1072,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,171377,Fiscais de Contratos,AGRUPADOR
1072,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106939,Compras Diretas,CONSULTA_PADRAO
1072,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,106923,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
1072,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,106898,Movimentação de Estoque,CONSULTA_PADRAO
1072,Frotas,INEXISTENTE,INEXISTENTE,INEXISTENTE,106924,Relação de Veículos,CONSULTA_PADRAO
1072,Obras,INEXISTENTE,INEXISTENTE,INEXISTENTE,106901,Obras Públicas,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106927,Contratos - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106905,Despesas com Pessoal - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106896,Despesas de Diárias e Viagens - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106882,Despesas por Programas e Ações - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106890,Execução Detalhada de Despesas - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106903,Obras Públicas - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106912,Processos Licitatórios - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106914,Professores e suas Habilitações,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106922,Relação de Bens do Patrimônio - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106931,Servidores e Remunerações - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106936,Servidores Públicos Ativos - Educação,CONSULTA_PADRAO
1072,Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,106938,Servidores Públicos - Educação,CONSULTA_PADRAO
1072,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,106887,Estoque de medicamentos,CONSULTA_PADRAO
1072,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,106907,Pacientes em fila de espera,CONSULTA_PADRAO
1072,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,106937,Compras Diretas - COVID-19,CONSULTA_PADRAO
1072,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,106932,Contratos - COVID-19,CONSULTA_PADRAO
1072,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,106902,Despesas - COVID-19,CONSULTA_PADRAO
1072,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,106911,Processos Licitatórios - COVID-19,CONSULTA_PADRAO
1072,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,106916,Receitas - COVID-19,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166244,Convênios recebidos,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166218,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166231,Parcerias e Convênios Repassados,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166525,Receita Prevista x Realizada,LISTA_EM_ARVORE
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166241,Receitas Orçamentárias,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166532,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166265,Transferências Financeiras Recebidas,CONSULTA_PADRAO
1257,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166267,Transferências Voluntárias,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166548,Despesas com Pessoal,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166223,Despesas de Diárias e Viagens,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166538,Despesas Orçamentárias,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166529,Despesas por Credor,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166210,Despesas por Programas e Ações,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166544,Execução Detalhada de Despesas,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166222,Notas Fiscais Recebidas,CONSULTA_PADRAO
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166554,Ordem cronológica de empenhos a pagar,AGRUPADOR
1257,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166537,Ordem cronológica de empenhos pagos,AGRUPADOR
1257,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,166240,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
1257,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166553,Movimentação Bancária Mensal,CONSULTA_PADRAO
1257,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166248,Relatórios da Lei 4.320/64,RELATORIOS
1257,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166249,Relatórios da Lei 9.755/98,RELATORIOS
1257,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166251,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
1257,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,168411,Cargos e Vencimentos,CONSULTA_PADRAO
1257,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,167950,Servidores e Remunerações,CONSULTA_PADRAO
1257,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,168412,Servidores Públicos Ativos,CONSULTA_PADRAO
1257,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166207,Dispensa de Licitação,CONSULTA_PADRAO
1257,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166216,Fornecedores Sancionados,CONSULTA_PADRAO
1257,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166219,Inexigibilidade de Licitação,CONSULTA_PADRAO
1257,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166232,Processos Licitatórios,CONSULTA_PADRAO
1257,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166233,Processos Licitatórios Abertos/Em andamento,CONSULTA_PADRAO
1257,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,166236,Processos Licitatórios Finalizados,CONSULTA_PADRAO
1257,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,166204,Atas de Registro de Preço,CONSULTA_PADRAO
1257,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,166258,Contratos,CONSULTA_PADRAO
1257,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,170750,Fiscais de Contratos,AGRUPADOR
1257,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,166262,Compras Diretas,CONSULTA_PADRAO
1257,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,166246,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
1257,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,166221,Movimentação de Estoque,CONSULTA_PADRAO
1257,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,166211,Estoque de medicamentos,CONSULTA_PADRAO
1264,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,167504,Transferências Financeiras Recebidas,CONSULTA_PADRAO
1264,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,167506,Transferências Voluntárias,CONSULTA_PADRAO
1264,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,167505,Adiantamentos,CONSULTA_PADRAO
1264,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,167502,Transferências Financeiras Concedidas,CONSULTA_PADRAO
1264,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,167503,Cargos e Vencimentos,CONSULTA_PADRAO
1264,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,167492,Servidores e Remunerações,CONSULTA_PADRAO
1264,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,167495,Servidores Públicos,CONSULTA_PADRAO
1264,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,167496,Servidores Públicos Ativos,CONSULTA_PADRAO
